"UNITID","LOCALE","LONGITUD","LATITUDE","EFFYALEV","EFFYLEV","LSTUDY","EFYTOTLT","EFYTOTLM","EFYTOTLW","EFYAIANT","EFYAIANM","EFYAIANW","EFYASIAT","EFYASIAM","EFYASIAW","EFYBKAAT","EFYBKAAM","EFYBKAAW","EFYHISPT","EFYHISPM","EFYHISPW","EFYNHPIT","EFYNHPIM","EFYNHPIW","EFYWHITT","EFYWHITM","EFYWHITW","EFY2MORT","EFY2MORM","EFY2MORW","EFYUNKNT","EFYUNKNM","EFYUNKNW","EFYNRALT","EFYNRALM","EFYNRALW","EFYGUUN","EFYGUAN","EFYGUTOT","EFYGUKN","EFFYDLEV","EFYDETOT","EFYDEEXC","EFYDESOM","EFYDENON","TUITION1","FEE1","HRCHG1","TUITION2","FEE2","HRCHG2","TUITION3","FEE3","HRCHG3","TUITION5","FEE5","HRCHG5","TUITION6","FEE6","HRCHG6","TUITION7","FEE7","HRCHG7","ISPROF1","ISPFEE1","OSPROF1","OSPFEE1","ISPROF2","ISPFEE2","OSPROF2","OSPFEE2","ISPROF3","ISPFEE3","OSPROF3","OSPFEE3","ISPROF4","ISPFEE4","OSPROF4","OSPFEE4","ISPROF5","ISPFEE5","OSPROF5","OSPFEE5","ISPROF6","ISPFEE6","OSPROF6","OSPFEE6","ISPROF7","ISPFEE7","OSPROF7","OSPFEE7","ISPROF8","ISPFEE8","OSPROF8","OSPFEE8","ISPROF9","ISPFEE9","OSPROF9","OSPFEE9","CHG1AT0","CHG1AF0","CHG1AY0","CHG1AT1","CHG1AF1","CHG1AY1","CHG1AT2","CHG1AF2","CHG1AY2","CHG1AT3","CHG1AF3","CHG1AY3","CHG1TGTD","CHG1FGTD","CHG2AT0","CHG2AF0","CHG2AY0","CHG2AT1","CHG2AF1","CHG2AY1","CHG2AT2","CHG2AF2","CHG2AY2","CHG2AT3","CHG2AF3","CHG2AY3","CHG2TGTD","CHG2FGTD","CHG3AT0","CHG3AF0","CHG3AY0","CHG3AT1","CHG3AF1","CHG3AY1","CHG3AT2","CHG3AF2","CHG3AY2","CHG3AT3","CHG3AF3","CHG3AY3","CHG3TGTD","CHG3FGTD","CHG4AY0","CHG4AY1","CHG4AY2","CHG4AY3","CHG5AY0","CHG5AY1","CHG5AY2","CHG5AY3","CHG6AY0","CHG6AY1","CHG6AY2","CHG6AY3","CHG7AY0","CHG7AY1","CHG7AY2","CHG7AY3","CHG8AY0","CHG8AY1","CHG8AY2","CHG8AY3","CHG9AY0","CHG9AY1","CHG9AY2","CHG9AY3"
144175,11,-87.589249,41.709997,2,2,1,3075,1140,1935,2,2,0,12,6,6,2128,767,1361,723,266,457,1,1,0,79,43,36,81,33,48,35,18,17,14,4,10,5,0,5,3070,17,9225,3417,1593,4215,"4380","0","146","11520","0","384","14430","0","481",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","3504","0","3504","4380","0","4380","4380","0","4380","4380","0","4380",".",".","9216","0","9216","11520","0","11520","11520","0","11520","11520","0","11520",".",".","11544","0","11544","14430","0","14430","14430","0","14430","14430","0","14430",".",".","1536","1920","1920","1920",".",".",".",".",".",".",".",".","8128","8128","8128","8128","1152","1410","1410","1504","1152","1410","1410","1504"
144184,11,-87.659107,41.964502,2,2,1,7908,2916,4992,16,7,9,1008,389,619,1548,519,1029,3603,1327,2276,4,4,0,1348,526,822,192,76,116,21,9,12,168,59,109,31,2,33,7875,17,23724,7752,2736,13236,"4380","0","146","11520","0","384","14430","0","481",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","3504","0","3504","4380","0","4380","4380","0","4380","4380","0","4380",".",".","9216","0","9216","11520","0","11520","11520","0","11520","11520","0","11520",".",".","11544","0","11544","14430","0","14430","14430","0","14430","14430","0","14430",".",".","1536","1920","1920","1920",".",".",".",".",".",".",".",".","8128","8128","8128","8128","1152","1410","1410","1504","1152","1410","1410","1504"
144193,11,-87.723981,41.755955,2,2,1,7526,3210,4316,2,1,1,84,38,46,857,367,490,5676,2199,3477,3,3,0,738,516,222,75,40,35,55,28,27,36,18,18,12,1,13,7513,17,22578,6015,3300,13263,"4380","0","146","11520","0","384","14430","0","481",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","3504","0","3504","4380","0","4380","4380","0","4380","4380","0","4380",".",".","9216","0","9216","11520","0","11520","11520","0","11520","11520","0","11520",".",".","11544","0","11544","14430","0","14430","14430","0","14430","14430","0","14430",".",".","1536","1920","1920","1920",".",".",".",".",".",".",".",".","8128","8128","8128","8128","1152","1410","1410","1504","1152","1410","1410","1504"
144209,11,-87.626596,41.886067,2,2,1,8248,3298,4950,6,3,3,607,248,359,2521,905,1616,3450,1415,2035,4,1,3,1071,462,609,284,114,170,81,47,34,224,103,121,18,2,20,8228,17,24744,15495,6210,3039,"4380","0","146","11520","0","384","14430","0","481",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","3504","0","3504","4380","0","4380","4380","0","4380","4380","0","4380",".",".","9216","0","9216","11520","0","11520","11520","0","11520","11520","0","11520",".",".","11544","0","11544","14430","0","14430","14430","0","14430","14430","0","14430",".",".","1536","1920","1920","1920",".",".",".",".",".",".",".",".","8128","8128","8128","8128","1152","1410","1410","1504","1152","1410","1410","1504"
144218,11,-87.787868,41.958774,2,2,1,11449,4811,6638,10,6,4,780,397,383,661,306,355,7255,2867,4388,6,1,5,2291,1025,1266,251,125,126,61,27,34,134,57,77,27,0,27,11422,17,34347,13968,5733,14646,"4380","0","146","11520","0","384","14430","0","481",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","3504","0","3504","4380","0","4380","4380","0","4380","4380","0","4380",".",".","9216","0","9216","11520","0","11520","11520","0","11520","11520","0","11520",".",".","11544","0","11544","14430","0","14430","14430","0","14430","14430","0","14430",".",".","1536","1920","1920","1920",".",".",".",".",".",".",".",".","8128","8128","8128","8128","1152","1410","1410","1504","1152","1410","1410","1504"
144281,11,-87.624667,41.874261,2,2,1,6904,2762,4142,9,3,6,256,94,162,1030,374,656,1652,672,980,5,2,3,3265,1329,1936,348,126,222,81,45,36,258,117,141,0,0,0,6904,29,21276,0,0,21276,"29270","1756","1011","29270","1756","1011","29270","1756","1011","1209","1176","1209","1209","1176","1209","1209","1176","1209",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","26610","1146","27756","26610","1176","27786","26610","1176","27786","29270","1756","31026",".",".","26610","1146","27756","26610","1176","27786","26610","1176","27786","29270","1756","31026",".",".","26610","1146","27756","26610","1176","27786","26610","1176","27786","29270","1756","31026",".",".","1600","1600","1600","1700","16000","16456","16456","18000","2856","2856","2856","2990","16000","16456","16456","18000","2856","2856","2856","2990","2856","2856","2974","3000"
144351,21,-87.809482,41.898696,2,2,1,1574,677,897,2,1,1,41,16,25,214,113,101,537,211,326,3,1,2,677,294,383,58,23,35,21,10,11,21,8,13,0,0,0,1574,18,16584,6446,9627,511,"33944","1020","1018","33944","1020","1018","33944","1020","1018","9399","306","522","9399","306","522","9399","306","522",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","31926","954","32880","32660","976","33636","33310","1000","34310","33944","1020","34964",".",".","31926","954","32880","32660","976","33636","33310","1000","34310","33944","1020","34964",".",".","31926","954","32880","32660","976","33636","33310","1000","34310","33944","1020","34964",".",".","1200","1200","1200","1200","9996","10226","10430","10762","1400","1400","1400","1400","5850","5850","7650","7650","1700","1700","1700","1700","1700","1700","1700","1700"
144564,13,-87.587884,40.127539,2,2,1,3196,1496,1700,10,4,6,31,14,17,548,233,315,212,112,100,1,1,0,2158,1005,1153,0,0,0,235,127,108,1,0,1,28,0,28,3168,17,9588,1512,2742,5334,"4350","850","145","7800","850","260","7800","850","260",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","4200","825","5025","4200","825","5025","4350","850","5200","4350","850","5200",".",".","7500","825","8325","7500","825","8325","7800","850","8650","7800","850","8650",".",".","7500","825","8325","7500","825","8325","7800","850","8650","7800","850","8650",".",".","700","700","700","700",".",".",".",".",".",".",".",".","3600","3600","3600","3600","2803","2803","2803","2803","2803","2803","2803","2803"
144740,11,-87.62724,41.877618,2,2,1,15963,7328,8635,17,6,11,1846,983,863,1297,516,781,3488,1501,1987,14,4,10,7678,3572,4106,699,300,399,469,180,289,455,266,189,0,0,0,15963,29,66063,15070,43593,7400,"42449","651","726","42449","651","726","42449","651","726","21719","390","835","21719","390","835","21719","390","835",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","50636","336","50636","336","40551","651","41202","40551","651","41202","41361","651","42012","42189","651","42840",".",".","40551","651","41202","40551","651","41202","41361","651","42012","42189","651","42840",".",".","40551","651","41202","40551","651","41202","41361","651","42012","42189","651","42840",".",".","1104","1104","1104","1104","14736","15093","15225","16068","2364","2394","2430","2541","14736","15093","15225","16068","2364","2394","2430","2541","4461","4668","4770","4953"
144865,21,-88.071635,41.841577,2,2,1,35659,16178,19481,83,45,38,4348,1993,2355,2648,1156,1492,8635,3493,5142,1,1,0,16985,8096,8889,928,449,479,1596,757,839,435,188,247,218,0,218,35441,17,106977,40746,29655,36576,"3300","900","140","8910","900","327","11010","900","397",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","3124","986","4110","3154","986","4140","3240","900","4140","3300","900","4200",".",".","8734","986","9720","8764","968","9732","8850","900","9750","8910","900","9810",".",".","10834","986","11820","10864","986","11850","10950","900","11850","11010","900","11910",".",".","1384","1380","1400","1410",".",".",".",".",".",".",".",".","9475","9626","12024","12024","4022","4148","4400","4410","4022","4148","4400","4410"
144883,11,-87.624793,41.871309,2,2,1,609,273,336,2,0,2,8,4,4,278,112,166,203,88,115,2,0,2,19,8,11,14,9,5,2,0,2,81,52,29,0,0,0,609,6,1827,0,0,1827,"22050","1350",".","22050","1350",".","22050","1350",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","21300","1350","22650","21300","1350","22650","21600","1350","22950","22050","1350","23400",".",".","21300","1350","22650","21300","1350","22650","21600","1350","22950","22050","1350","23400",".",".","21300","1350","22650","21300","1350","22650","21600","1350","22950","22050","1350","23400",".",".","900","900","900","900",".",".",".",".",".",".",".",".","9450","8100","7821","8991","2700","2700","3300","3300","1650","1650","1650","1650"
144892,32,-88.175658,39.479843,2,2,1,8239,3375,4864,10,2,8,324,144,180,1143,469,674,1343,555,788,9,5,4,4757,1909,2848,185,77,108,337,138,199,131,76,55,0,0,0,8239,29,29415,5240,7620,16555,"9417","3392","320","9417","3392","320","11882","3392","389","7691","3251","320","7691","3251","320","18458","3251","769",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","9060","2929","11989","9241","2895","12136","9472","3090","12562","9709","3392","13101","0",".","9060","2929","11989","9241","2895","12136","9472","3090","12562","9709","3392","13101","0",".","11340","2929","14269","11552","2895","14447","11840","3090","14930","12136","3392","15528","0",".","150","150","150","150","10030","10262","10548","10812","2484","2534","2542","2734","9596","9834","10062","10342","2484","2534","2542","2734","3360","3380","3375","3652"
144944,12,-88.32194,42.018066,2,2,1,12559,5356,7203,81,37,44,889,396,493,514,200,314,5374,2012,3362,4,3,1,4702,2245,2457,500,240,260,397,171,226,98,52,46,0,116,116,12443,17,37677,16803,13500,7374,"3168","12","132","7128","12","297","9504","12","396",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","3168","12","3180","3168","12","3180","3168","12","3180","3168","12","3180",".",".","10428","12","10440","7128","12","7140","7128","12","7140","7128","12","7140",".",".","11947","12","11959","9504","12","9516","9504","12","9516","9504","12","9516",".",".","1500","1500","1500","1500",".",".",".",".",".",".",".",".","5400","5625","5625","7650","2925","2925","2925","3600","2925","2925","2925","3600"
144962,21,-87.945369,41.897164,2,2,1,3187,1223,1964,6,3,3,214,79,135,166,79,87,859,288,571,2,1,1,1675,656,1019,77,40,37,126,37,89,62,40,22,0,0,0,3187,29,10939,923,7053,2963,"39862","370","1132","39862","370","1132","39862","370","1132","33000","370","825","33000","370","825","33000","370","825",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","37454","300","37754","38354","300","38654","39100","300","39400","39862","370","40232",".",".","37454","300","37754","38354","300","38654","39100","300","39400","39862","370","40232",".",".","37454","300","37754","38354","300","38654","39100","300","39400","39862","370","40232",".",".","1200","1200","1200","1200","10510","10776","11172","11250","2585","3450","3450","3310","5500","9932","10736","10866","5145","4200","4200","4410","4145","4200","4200","4410"
144971,31,-89.269624,40.71482,2,2,1,540,279,261,5,2,3,3,1,2,63,50,13,31,20,11,1,1,0,400,179,221,13,8,5,18,12,6,6,6,0,0,0,0,540,17,1620,0,0,1620,"27450","930","650","27450","930","650","27450","930","650",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","26650","910","27560","27450","910","28360","27450","910","28360","27450","930","28380","0",".","26650","910","27560","27450","910","28360","27450","910","28360","27450","930","28380","0",".","26650","910","27560","27450","910","28360","27450","910","28360","27450","930","28380","0",".","1200","1200","1200","1200","9860","10005","10229","10353","1000","1000","1000","1000","9860","10005","10229","10384","3100","3100","3100","3100","3100","3100","3100","3100"
145239,21,-87.785169,41.563842,2,2,1,531,75,456,1,0,1,22,12,10,71,14,57,165,13,152,1,0,1,254,31,223,15,5,10,2,0,2,0,0,0,0,0,0,531,6,1593,0,0,1593,"15560","0",".","15560","0",".","15560","0",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","15280","0","15280","15340","0","15340","15440","940","16380","15560","1060","16620",".",".","15280","0","15280","15340","0","15340","15440","940","16380","15560","1060","16620",".",".","15280","0","15280","15340","0","15340","15440","940","16380","15560","1060","16620",".",".","1917","1534","1554","1700",".",".",".",".",".",".",".",".","6200","6200","6200","6200","1259","1259","1258","1258","1659","1659","1658","1658"
145336,41,-87.716441,41.449103,2,2,1,3221,1174,2047,5,0,5,71,32,39,1255,392,863,590,196,394,1,1,0,978,422,556,108,37,71,161,58,103,52,36,16,161,0,161,3060,29,13829,2837,5242,5750,"7512","2956","313","7512","2956","313","15024","2956","626","6354","2236","353","6354","2236","353","12708","2236","706",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","7512","2558","10070","7512","2596","10108","7512","2596","10108","7512","2956","10468","0",".","7512","2558","10070","7512","2596","10108","7512","2596","10108","7512","2956","10468","0",".","15024","2558","17582","15024","2596","17620","15024","2596","17620","15024","2956","17980","0",".","1000","1000","1000","1000","9181","10468","10729","11000","3000","3000","3000","3100","11638","11638","11638","11638","3000","3000","3000","3100","3000","3000","3000","3100"
145354,32,-90.038776,40.552962,2,2,1,61,3,58,0,0,0,1,0,1,5,1,4,2,0,2,0,0,0,49,1,48,4,1,3,0,0,0,0,0,0,0,0,0,61,6,183,0,0,183,"5743","1563","195","5743","1563","195","5743","1563","195",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","5644","1252","6896","6641","1302","7943","6721","1392","8113","6877","1392","8269",".",".","5644","1252","6896","6641","1302","7943","6721","1392","8113","6877","1392","8269",".",".","5644","1252","6896","6641","1302","7943","6721","1392","8113","6877","1392","8269",".",".","3477","2129","2135","3536",".",".",".",".",".",".",".",".","12751","13446","13715","14736","5365","4169","3939","8235","5365","4169","3939","8235"
145372,32,-89.40824,38.894162,2,2,1,1090,578,512,3,1,2,5,4,1,132,90,42,58,27,31,3,1,2,665,302,363,38,24,14,60,27,33,126,102,24,0,0,0,1090,29,3750,1127,1638,985,"29998","550","470","29998","550","470","29998","550","470","8784","0","488","8784","0","488","8784","0","488",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","27580","352","27932","28406","350","28756","29260","550","29810","29998","550","30548",".",".","27580","352","27932","28406","350","28756","29260","550","29810","29998","550","30548",".",".","27580","352","27932","28406","350","28756","29260","550","29810","29998","550","30548",".",".","950","950","1000","900","9548","9548","9548","9614","2914","3300","3334","2940","6842","7108","7648","8140","6410","6676","6880","8234","5404","5748","5782","5530"
145497,13,-87.760874,42.010103,2,2,1,214,50,164,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,202,45,157,2,1,1,4,4,0,3,0,3,0,0,0,214,17,642,36,288,318,"13800","400","595","13800","400","595","13800","400","595",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","12950","350","13300","13400","360","13760","13400","360","13760","13800","400","14200",".",".","12950","350","13300","13400","360","13760","13400","360","13760","13800","400","14200",".",".","12950","350","13300","13400","360","13760","13400","360","13760","13800","400","14200",".",".","1776","1816","1858","1900","12850","13350","13350","13658","5268","5454","5578","5642","18352","18774","19206","19648","5268","5454","5578","5642","5268","5454","5578","5642"
145521,32,-89.67342,42.283344,2,2,1,2754,1151,1603,14,4,10,34,16,18,255,110,145,199,81,118,9,5,4,2107,859,1248,68,37,31,58,32,26,10,7,3,20,0,20,2734,17,8262,873,2307,5082,"3624","1000","151","5904","1000","246","6048","1000","252",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","3504","798","4302","3504","990","4494","3504","990","4494","3624","1000","4624",".",".","5856","798","6654","5856","990","6846","5856","990","6846","5904","1000","6904",".",".","5856","798","6654","5856","990","6846","5856","990","6846","6048","1000","7048",".",".","900","900","700","670",".",".",".",".",".",".",".",".","4905","4950","4975","5211","5960","5530","5672","5840","5080","4910","5042","5189"
145600,11,-87.650503,41.871837,2,2,1,24130,11301,12829,7,3,4,4897,2473,2424,1832,639,1193,8355,3501,4854,6,4,2,5859,2930,2929,715,341,374,631,284,347,1828,1126,702,47,0,47,24083,29,98924,19204,73202,6518,"12396","3076","455","12396","3076","455","27765","3076","898","14181","3076","736","14181","3076","736","25346","3076","1104",".",".",".",".","36526","11516","65730","11516","30600","3118","52720","3118",".",".",".",".",".",".",".",".","25670","3076","25670","3076",".",".",".",".",".",".",".",".","36000","3076","45000","3076","10584","3290","13874","10776","3322","14098","10776","3350","14126","10970","3076","14046","0",".","10584","3290","13874","10776","3322","14098","10776","3350","14126","10970","3076","14046","0",".","24276","3290","27566","25126","3322","28448","25126","3350","28476","25578","3076","28654","0",".","1400","1400","1400","1400","12479","12000","12250","14400","3628","3470","3400","6026","12479","12000","12250","14400","3628","3470","3400","6026","5128","3000","3200","5826"
